timestamp,price,volume_24h,market_cap,price_dex,liquidity_usd,fdv,volume_dex_24h
2025-10-09 22:00 UTC,,,,0.0001014,40684.79,101453,864164.25
2025-10-09 22:00 UTC,,,,0.0001014,40684.79,101453,864164.25
2025-10-09 23:00 UTC,,,,0.0001069,41712.96,106810,887848.61
2025-10-09 23:00 UTC,,,,0.0001069,41712.96,106810,887848.61
2025-10-10 00:00 UTC,,,,8.045e-05,36296.44,80319,904605.01
2025-10-10 00:00 UTC,,,,8.045e-05,36296.44,80319,904605.01
2025-10-10 01:00 UTC,,,,9.559e-05,39520.47,95210,916137.15
2025-10-10 01:00 UTC,,,,9.559e-05,39520.47,95210,916137.15
2025-10-10 02:00 UTC,,,,8.963e-05,38262.06,89154,924717.2
2025-10-10 02:00 UTC,,,,8.963e-05,38262.06,89154,924717.2
2025-10-10 03:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 03:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 04:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 04:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 05:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 05:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 06:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 06:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 07:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 07:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 08:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 08:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 09:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 09:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 10:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 10:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 11:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 11:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 12:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 12:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 13:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 13:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 14:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 14:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 15:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 15:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 16:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 16:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 17:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 17:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 17:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 18:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 18:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 19:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 19:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 20:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 20:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 20:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 21:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 21:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 21:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 22:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 22:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 22:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 23:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-10 23:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 00:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 00:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 01:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 01:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 02:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 02:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 03:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 03:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 04:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 04:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 04:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 05:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 05:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 06:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 06:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 06:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 07:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 07:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 08:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 08:00 UTC,,,,0.04502,449226312.69,450226285,3.99
2025-10-11 08:00 UTC,,,,0.04502,449226312.69,450226285,3.99
